Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
10000        | 199          | 8523         | Array        | 0,000600 ms          | 0,000200 ms          | 1,605700 ms          | 1,605500 ms         Binært søk 3,00 ganger raskere. Med sortering: Lineært søk 2676,17 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012400 ms          | 0,000100 ms          | 1,004500 ms          | 1,004400 ms         Binært søk 124,00 ganger raskere. Med sortering: Lineært søk 81,01 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012800 ms          | 0,000100 ms          | 1,019200 ms          | 1,019100 ms         Binært søk 128,00 ganger raskere. Med sortering: Lineært søk 79,62 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012700 ms          | 0,000200 ms          | 1,015400 ms          | 1,015200 ms         Binært søk 63,50 ganger raskere. Med sortering: Lineært søk 79,95 ganger raskere.
100000       | 44704        | 12003        | Array        | 0,055100 ms          | 0,000300 ms          | 13,733400 ms         | 13,733100 ms        Binært søk 183,67 ganger raskere. Med sortering: Lineært søk 249,25 ganger raskere.
100000       | 29125        | 8585         | Array        | 0,051600 ms          | 0,000400 ms          | 19,900900 ms         | 19,900500 ms        Binært søk 129,00 ganger raskere. Med sortering: Lineært søk 385,68 ganger raskere.
100000       | 47862        | 32111        | Array        | 0,090400 ms          | 0,000300 ms          | 17,186300 ms         | 17,186000 ms        Binært søk 301,33 ganger raskere. Med sortering: Lineært søk 190,11 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,123500 ms          | 0,000200 ms          | 16,986800 ms         | 16,986600 ms        Binært søk 617,50 ganger raskere. Med sortering: Lineært søk 137,54 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,188500 ms          | 0,000200 ms          | 16,909900 ms         | 16,909700 ms        Binært søk 942,50 ganger raskere. Med sortering: Lineært søk 89,71 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,178900 ms          | 0,000200 ms          | 18,413600 ms         | 18,413400 ms        Binært søk 894,50 ganger raskere. Med sortering: Lineært søk 102,93 ganger raskere.
1000         | 459          | 346          | Array        | 0,043800             | 0,045800 ms          | 0,282300 ms          | 0,236500 ms         Lineært søk 1,05 ganger raskere. Med sortering: Lineært søk 6,45 ganger raskere.
1000         | 36           | 225          | Array        | 0,000200             | 0,000200 ms          | 0,142500 ms          | 0,142300 ms         Binært søk 1,00 ganger raskere. Med sortering: Lineært søk 712,50 ganger raskere.
1000         | 379          | 737          | Array        | 0,000700             | 0,000200 ms          | 0,128100 ms          | 0,127900 ms         Binært søk 3,50 ganger raskere. Med sortering: Lineært søk 183,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000100 ms          | 0,102700 ms          | 0,102600 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 79,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400             | 0,000100 ms          | 0,102800 ms          | 0,102700 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 73,43 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000200 ms          | 0,104300 ms          | 0,104100 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 80,23 ganger raskere.
10000        | 259          | 8788         | Array        | 0,000500             | 0,000100 ms          | 1,277800 ms          | 1,277700 ms         Binært søk 5,00 ganger raskere. Med sortering: Lineært søk 2555,60 ganger raskere.
10000        | 1176         | 3749         | Array        | 0,001900             | 0,000100 ms          | 1,553400 ms          | 1,553300 ms         Binært søk 19,00 ganger raskere. Med sortering: Lineært søk 817,58 ganger raskere.
10000        | 5839         | 1439         | Array        | 0,007200             | 0,000200 ms          | 1,268500 ms          | 1,268300 ms         Binært søk 36,00 ganger raskere. Med sortering: Lineært søk 176,18 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,018000             | 0,000200 ms          | 1,342600 ms          | 1,342400 ms         Binært søk 90,00 ganger raskere. Med sortering: Lineært søk 74,59 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012100             | 0,000100 ms          | 1,016600 ms          | 1,016500 ms         Binært søk 121,00 ganger raskere. Med sortering: Lineært søk 84,02 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012200             | 0,000100 ms          | 1,023300 ms          | 1,023200 ms         Binært søk 122,00 ganger raskere. Med sortering: Lineært søk 83,88 ganger raskere.
100000       | 91638        | 6481         | Array        | 0,117400             | 0,000400 ms          | 15,619200 ms         | 15,618800 ms        Binært søk 293,50 ganger raskere. Med sortering: Lineært søk 133,04 ganger raskere.
100000       | 30227        | 67014        | Array        | 0,045800             | 0,000200 ms          | 15,871300 ms         | 15,871100 ms        Binært søk 229,00 ganger raskere. Med sortering: Lineært søk 346,53 ganger raskere.
100000       | 20226        | 10969        | Array        | 0,032000             | 0,000200 ms          | 15,906700 ms         | 15,906500 ms        Binært søk 160,00 ganger raskere. Med sortering: Lineært søk 497,08 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,120900             | 0,000200 ms          | 17,127300 ms         | 17,127100 ms        Binært søk 604,50 ganger raskere. Med sortering: Lineært søk 141,67 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,151000             | 0,000300 ms          | 16,033400 ms         | 16,033100 ms        Binært søk 503,33 ganger raskere. Med sortering: Lineært søk 106,18 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,120500             | 0,000300 ms          | 18,655900 ms         | 18,655600 ms        Binært søk 401,67 ganger raskere. Med sortering: Lineært søk 154,82 ganger raskere.
1000         | 365          | 658          | Array        | 0,044300             | 0,045800 ms          | 0,277900 ms          | 0,232100 ms         Lineært søk 1,03 ganger raskere. Med sortering: Lineært søk 6,27 ganger raskere.
1000         | 875          | 701          | Array        | 0,001200             | 0,000200 ms          | 0,105700 ms          | 0,105500 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 88,08 ganger raskere.
1000         | 79           | 670          | Array        | 0,000200             | 0,000200 ms          | 0,105600 ms          | 0,105400 ms         Binært søk 1,00 ganger raskere. Med sortering: Lineært søk 528,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000200 ms          | 0,106700 ms          | 0,106500 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 82,08 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001700             | 0,000100 ms          | 0,132300 ms          | 0,132200 ms         Binært søk 17,00 ganger raskere. Med sortering: Lineært søk 77,82 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400             | 0,000100 ms          | 0,101800 ms          | 0,101700 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 72,71 ganger raskere.
10000        | 1863         | 4111         | Array        | 0,004000             | 0,000200 ms          | 1,709700 ms          | 1,709500 ms         Binært søk 20,00 ganger raskere. Med sortering: Lineært søk 427,43 ganger raskere.
10000        | 3362         | 6741         | Array        | 0,005200             | 0,000200 ms          | 1,426600 ms          | 1,426400 ms         Binært søk 26,00 ganger raskere. Med sortering: Lineært søk 274,35 ganger raskere.
10000        | 1161         | 7921         | Array        | 0,001900             | 0,000200 ms          | 1,557900 ms          | 1,557700 ms         Binært søk 9,50 ganger raskere. Med sortering: Lineært søk 819,95 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,015600             | 0,000200 ms          | 1,272500 ms          | 1,272300 ms         Binært søk 78,00 ganger raskere. Med sortering: Lineært søk 81,57 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012200             | 0,000100 ms          | 1,018900 ms          | 1,018800 ms         Binært søk 122,00 ganger raskere. Med sortering: Lineært søk 83,52 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,018000             | 0,000200 ms          | 1,196900 ms          | 1,196700 ms         Binært søk 90,00 ganger raskere. Med sortering: Lineært søk 66,49 ganger raskere.
100000       | 25564        | 8958         | Array        | 0,046600             | 0,000200 ms          | 12,955100 ms         | 12,954900 ms        Binært søk 233,00 ganger raskere. Med sortering: Lineært søk 278,01 ganger raskere.
100000       | 34339        | 66962        | Array        | 0,041700             | 0,000300 ms          | 15,614100 ms         | 15,613800 ms        Binært søk 139,00 ganger raskere. Med sortering: Lineært søk 374,44 ganger raskere.
100000       | 21590        | 6260         | Array        | 0,026800             | 0,000200 ms          | 27,927100 ms         | 27,926900 ms        Binært søk 134,00 ganger raskere. Med sortering: Lineært søk 1042,06 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,124300             | 0,000200 ms          | 17,298300 ms         | 17,298100 ms        Binært søk 621,50 ganger raskere. Med sortering: Lineært søk 139,17 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,153100             | 0,000300 ms          | 15,752600 ms         | 15,752300 ms        Binært søk 510,33 ganger raskere. Med sortering: Lineært søk 102,89 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,121100             | 0,000300 ms          | 16,958400 ms         | 16,958100 ms        Binært søk 403,67 ganger raskere. Med sortering: Lineært søk 140,04 ganger raskere.
1000         | 924          | 157          | Array        | 0,045200             | 0,045600 ms          | 0,284600 ms          | 0,239000 ms         Lineært søk 1,01 ganger raskere. Med sortering: Lineært søk 6,30 ganger raskere.
1000         | 348          | 624          | Array        | 0,000500             | 0,000100 ms          | 0,107100 ms          | 0,107000 ms         Binært søk 5,00 ganger raskere. Med sortering: Lineært søk 214,20 ganger raskere.
1000         | 342          | 846          | Array        | 0,000600             | 0,000200 ms          | 0,104700 ms          | 0,104500 ms         Binært søk 3,00 ganger raskere. Med sortering: Lineært søk 174,50 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001600             | 0,000100 ms          | 0,169800 ms          | 0,169700 ms         Binært søk 16,00 ganger raskere. Med sortering: Lineært søk 106,12 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001800             | 0,000200 ms          | 0,134400 ms          | 0,134200 ms         Binært søk 9,00 ganger raskere. Med sortering: Lineært søk 74,67 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000200 ms          | 0,104700 ms          | 0,104500 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 80,54 ganger raskere.
10000        | 1610         | 1150         | Array        | 0,002200             | 0,000200 ms          | 1,303900 ms          | 1,303700 ms         Binært søk 11,00 ganger raskere. Med sortering: Lineært søk 592,68 ganger raskere.
10000        | 5448         | 4505         | Array        | 0,008300             | 0,000200 ms          | 1,447800 ms          | 1,447600 ms         Binært søk 41,50 ganger raskere. Med sortering: Lineært søk 174,43 ganger raskere.
10000        | 3138         | 5369         | Array        | 0,003900             | 0,000100 ms          | 1,251300 ms          | 1,251200 ms         Binært søk 39,00 ganger raskere. Med sortering: Lineært søk 320,85 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,015700             | 0,000100 ms          | 1,258600 ms          | 1,258500 ms         Binært søk 157,00 ganger raskere. Med sortering: Lineært søk 80,17 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,015200             | 0,000100 ms          | 1,281400 ms          | 1,281300 ms         Binært søk 152,00 ganger raskere. Med sortering: Lineært søk 84,30 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,019500             | 0,000100 ms          | 1,400500 ms          | 1,400400 ms         Binært søk 195,00 ganger raskere. Med sortering: Lineært søk 71,82 ganger raskere.
100000       | 89329        | 59911        | Array        | 0,175500             | 0,000200 ms          | 13,204200 ms         | 13,204000 ms        Binært søk 877,50 ganger raskere. Med sortering: Lineært søk 75,24 ganger raskere.
100000       | 25308        | 61185        | Array        | 0,038300             | 0,000200 ms          | 17,021300 ms         | 17,021100 ms        Binært søk 191,50 ganger raskere. Med sortering: Lineært søk 444,42 ganger raskere.
100000       | 58009        | 57364        | Array        | 0,087600             | 0,000200 ms          | 19,371700 ms         | 19,371500 ms        Binært søk 438,00 ganger raskere. Med sortering: Lineært søk 221,14 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,127200             | 0,000300 ms          | 16,682900 ms         | 16,682600 ms        Binært søk 424,00 ganger raskere. Med sortering: Lineært søk 131,15 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,184000             | 0,000500 ms          | 17,529500 ms         | 17,529000 ms        Binært søk 368,00 ganger raskere. Med sortering: Lineært søk 95,27 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,123600             | 0,000300 ms          | 18,094600 ms         | 18,094300 ms        Binært søk 412,00 ganger raskere. Med sortering: Lineært søk 146,40 ganger raskere.
1000         | 231          | 41           | Array        | 0,043800             | 0,045100 ms          | 0,275200 ms          | 0,230100 ms         Lineært søk 1,03 ganger raskere. Med sortering: Lineært søk 6,28 ganger raskere.
1000         | 723          | 164          | Array        | 0,001000             | 0,000100 ms          | 0,111600 ms          | 0,111500 ms         Binært søk 10,00 ganger raskere. Med sortering: Lineært søk 111,60 ganger raskere.
1000         | 403          | 502          | Array        | 0,000600             | 0,000100 ms          | 0,113100 ms          | 0,113000 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 188,50 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000100 ms          | 0,109000 ms          | 0,108900 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 83,85 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000200 ms          | 0,110300 ms          | 0,110100 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 84,85 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000100 ms          | 0,105400 ms          | 0,105300 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 81,08 ganger raskere.
10000        | 3320         | 5540         | Array        | 0,006300             | 0,000300 ms          | 1,680300 ms          | 1,680000 ms         Binært søk 21,00 ganger raskere. Med sortering: Lineært søk 266,71 ganger raskere.
10000        | 1920         | 5862         | Array        | 0,003100             | 0,000200 ms          | 1,456500 ms          | 1,456300 ms         Binært søk 15,50 ganger raskere. Med sortering: Lineært søk 469,84 ganger raskere.
10000        | 205          | 1045         | Array        | 0,000400             | 0,000100 ms          | 1,344200 ms          | 1,344100 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 3360,50 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012400             | 0,000100 ms          | 1,252100 ms          | 1,252000 ms         Binært søk 124,00 ganger raskere. Med sortering: Lineært søk 100,98 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,030900             | 0,000200 ms          | 1,361200 ms          | 1,361000 ms         Binært søk 154,50 ganger raskere. Med sortering: Lineært søk 44,05 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012200             | 0,000200 ms          | 1,019700 ms          | 1,019500 ms         Binært søk 61,00 ganger raskere. Med sortering: Lineært søk 83,58 ganger raskere.
100000       | 14468        | 69096        | Array        | 0,017800             | 0,000200 ms          | 12,780600 ms         | 12,780400 ms        Binært søk 89,00 ganger raskere. Med sortering: Lineært søk 718,01 ganger raskere.
100000       | 2027         | 97520        | Array        | 0,002900             | 0,000200 ms          | 15,768900 ms         | 15,768700 ms        Binært søk 14,50 ganger raskere. Med sortering: Lineært søk 5437,55 ganger raskere.
100000       | 95893        | 83759        | Array        | 0,202900             | 0,000200 ms          | 15,972700 ms         | 15,972500 ms        Binært søk 1014,50 ganger raskere. Med sortering: Lineært søk 78,72 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,120600             | 0,000300 ms          | 16,636400 ms         | 16,636100 ms        Binært søk 402,00 ganger raskere. Med sortering: Lineært søk 137,95 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,127900             | 0,000300 ms          | 15,322300 ms         | 15,322000 ms        Binært søk 426,33 ganger raskere. Med sortering: Lineært søk 119,80 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,149700             | 0,000300 ms          | 18,810700 ms         | 18,810400 ms        Binært søk 499,00 ganger raskere. Med sortering: Lineært søk 125,66 ganger raskere.
1000         | 630          | 12           | Array        | 0,044600             | 0,045200 ms          | 0,277000 ms          | 0,231800 ms         Lineært søk 1,01 ganger raskere. Med sortering: Lineært søk 6,21 ganger raskere.
1000         | 209          | 830          | Array        | 0,000300             | 0,000200 ms          | 0,108300 ms          | 0,108100 ms         Binært søk 1,50 ganger raskere. Med sortering: Lineært søk 361,00 ganger raskere.
1000         | 520          | 820          | Array        | 0,000700             | 0,000100 ms          | 0,102100 ms          | 0,102000 ms         Binært søk 7,00 ganger raskere. Med sortering: Lineært søk 145,86 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000100 ms          | 0,101100 ms          | 0,101000 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 77,77 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400             | 0,000100 ms          | 0,106700 ms          | 0,106600 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 76,21 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000100 ms          | 0,101900 ms          | 0,101800 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 78,38 ganger raskere.
10000        | 7980         | 1118         | Array        | 0,015600             | 0,000200 ms          | 1,457300 ms          | 1,457100 ms         Binært søk 78,00 ganger raskere. Med sortering: Lineært søk 93,42 ganger raskere.
10000        | 6703         | 7533         | Array        | 0,008300             | 0,000200 ms          | 1,254800 ms          | 1,254600 ms         Binært søk 41,50 ganger raskere. Med sortering: Lineært søk 151,18 ganger raskere.
10000        | 5025         | 5311         | Array        | 0,006400             | 0,000100 ms          | 1,251400 ms          | 1,251300 ms         Binært søk 64,00 ganger raskere. Med sortering: Lineært søk 195,53 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012300             | 0,000200 ms          | 1,019700 ms          | 1,019500 ms         Binært søk 61,50 ganger raskere. Med sortering: Lineært søk 82,90 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012200             | 0,000200 ms          | 1,012600 ms          | 1,012400 ms         Binært søk 61,00 ganger raskere. Med sortering: Lineært søk 83,00 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012800             | 0,000100 ms          | 1,032800 ms          | 1,032700 ms         Binært søk 128,00 ganger raskere. Med sortering: Lineært søk 80,69 ganger raskere.
100000       | 21875        | 43747        | Array        | 0,027800             | 0,000200 ms          | 12,782500 ms         | 12,782300 ms        Binært søk 139,00 ganger raskere. Med sortering: Lineært søk 459,80 ganger raskere.
100000       | 86576        | 114          | Array        | 0,117200             | 0,000200 ms          | 15,756800 ms         | 15,756600 ms        Binært søk 586,00 ganger raskere. Med sortering: Lineært søk 134,44 ganger raskere.
100000       | 82753        | 89304        | Array        | 0,155900             | 0,000200 ms          | 15,407800 ms         | 15,407600 ms        Binært søk 779,50 ganger raskere. Med sortering: Lineært søk 98,83 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,126500             | 0,000200 ms          | 16,664400 ms         | 16,664200 ms        Binært søk 632,50 ganger raskere. Med sortering: Lineært søk 131,73 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,184000             | 0,000200 ms          | 17,412800 ms         | 17,412600 ms        Binært søk 920,00 ganger raskere. Med sortering: Lineært søk 94,63 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,124900             | 0,000200 ms          | 16,806100 ms         | 16,805900 ms        Binært søk 624,50 ganger raskere. Med sortering: Lineært søk 134,56 ganger raskere.
1000000      | 13273        | 364535       | Array        | 0,017000             | 0,000800 ms          | 173,058800 ms        | 173,058000 ms       Binært søk 21,25 ganger raskere. Med sortering: Lineært søk 10179,93 ganger raskere.
1000000      | 224713       | 811137       | Array        | 0,346500             | 0,000700 ms          | 159,182800 ms        | 159,182100 ms       Binært søk 495,00 ganger raskere. Med sortering: Lineært søk 459,40 ganger raskere.
1000000      | 47943        | 463992       | Array        | 0,058300             | 0,005900 ms          | 185,422600 ms        | 185,416700 ms       Binært søk 9,88 ganger raskere. Med sortering: Lineært søk 3180,49 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,215900             | 0,000500 ms          | 203,680200 ms        | 203,679700 ms       Binært søk 2431,80 ganger raskere. Med sortering: Lineært søk 167,51 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,232500             | 0,000200 ms          | 176,912800 ms        | 176,912600 ms       Binært søk 6162,50 ganger raskere. Med sortering: Lineært søk 143,54 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,229800             | 0,000200 ms          | 189,029700 ms        | 189,029500 ms       Binært søk 6149,00 ganger raskere. Med sortering: Lineært søk 153,71 ganger raskere.
10000000     | 5297269      | 2717900      | Array        | 6,469700             | 0,002000 ms          | 1827,515900 ms       | 1827,513900 ms      Binært søk 3234,85 ganger raskere. Med sortering: Lineært søk 282,47 ganger raskere.
10000000     | 6905977      | 2597212      | Array        | 10,834600            | 0,002100 ms          | 1842,306400 ms       | 1842,304300 ms      Binært søk 5159,33 ganger raskere. Med sortering: Lineært søk 170,04 ganger raskere.
10000000     | 5374462      | 6533585      | Array        | 7,304300             | 0,001500 ms          | 1750,128500 ms       | 1750,127000 ms      Binært søk 4869,53 ganger raskere. Med sortering: Lineært søk 239,60 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,051500            | 0,000400 ms          | 1876,124100 ms       | 1876,123700 ms      Binært søk 32628,75 ganger raskere. Med sortering: Lineært søk 143,75 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,510600            | 0,000500 ms          | 1859,806800 ms       | 1859,806300 ms      Binært søk 25021,20 ganger raskere. Med sortering: Lineært søk 148,66 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,081300            | 0,000500 ms          | 1793,622600 ms       | 1793,622100 ms      Binært søk 26162,60 ganger raskere. Med sortering: Lineært søk 137,11 ganger raskere.
1000         | 651          | 404          | Array        | 0,055700             | 0,056700 ms          | 0,345800 ms          | 0,289100 ms         Lineært søk 1,02 ganger raskere. Med sortering: Lineært søk 6,21 ganger raskere.
1000         | 543          | 289          | Array        | 0,001100             | 0,000200 ms          | 0,142700 ms          | 0,142500 ms         Binært søk 5,50 ganger raskere. Med sortering: Lineært søk 129,73 ganger raskere.
1000         | 478          | 640          | Array        | 0,000900             | 0,000200 ms          | 0,129300 ms          | 0,129100 ms         Binært søk 4,50 ganger raskere. Med sortering: Lineært søk 143,67 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400             | 0,000100 ms          | 0,103000 ms          | 0,102900 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 73,57 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,002000             | 0,000100 ms          | 0,134800 ms          | 0,134700 ms         Binært søk 20,00 ganger raskere. Med sortering: Lineært søk 67,40 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300             | 0,000200 ms          | 0,102900 ms          | 0,102700 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 79,15 ganger raskere.
10000        | 6787         | 3516         | Array        | 0,012900             | 0,000200 ms          | 1,716800 ms          | 1,716600 ms         Binært søk 64,50 ganger raskere. Med sortering: Lineært søk 133,09 ganger raskere.
10000        | 4679         | 3550         | Array        | 0,005900             | 0,000200 ms          | 1,343800 ms          | 1,343600 ms         Binært søk 29,50 ganger raskere. Med sortering: Lineært søk 227,76 ganger raskere.
10000        | 7940         | 5572         | Array        | 0,009800             | 0,000200 ms          | 1,461000 ms          | 1,460800 ms         Binært søk 49,00 ganger raskere. Med sortering: Lineært søk 149,08 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012600             | 0,000100 ms          | 1,012700 ms          | 1,012600 ms         Binært søk 126,00 ganger raskere. Med sortering: Lineært søk 80,37 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012900             | 0,000100 ms          | 1,019500 ms          | 1,019400 ms         Binært søk 129,00 ganger raskere. Med sortering: Lineært søk 79,03 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012300             | 0,000100 ms          | 1,021800 ms          | 1,021700 ms         Binært søk 123,00 ganger raskere. Med sortering: Lineært søk 83,07 ganger raskere.
100000       | 506          | 15995        | Array        | 0,001100             | 0,000200 ms          | 13,120200 ms         | 13,120000 ms        Binært søk 5,50 ganger raskere. Med sortering: Lineært søk 11927,45 ganger raskere.
100000       | 65957        | 41097        | Array        | 0,081900             | 0,000300 ms          | 16,016300 ms         | 16,016000 ms        Binært søk 273,00 ganger raskere. Med sortering: Lineært søk 195,56 ganger raskere.
100000       | 84622        | 90497        | Array        | 0,131200             | 0,000200 ms          | 25,319100 ms         | 25,318900 ms        Binært søk 656,00 ganger raskere. Med sortering: Lineært søk 192,98 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,121300             | 0,000400 ms          | 17,316500 ms         | 17,316100 ms        Binært søk 303,25 ganger raskere. Med sortering: Lineært søk 142,76 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,121100             | 0,000300 ms          | 15,879300 ms         | 15,879000 ms        Binært søk 403,67 ganger raskere. Med sortering: Lineært søk 131,13 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,151300             | 0,000300 ms          | 17,294400 ms         | 17,294100 ms        Binært søk 504,33 ganger raskere. Med sortering: Lineært søk 114,31 ganger raskere.
1000000      | 264499       | 217897       | Array        | 0,319200             | 0,005800 ms          | 161,979500 ms        | 161,973700 ms       Binært søk 55,03 ganger raskere. Med sortering: Lineært søk 507,45 ganger raskere.
1000000      | 421600       | 490638       | Array        | 0,508100             | 0,000200 ms          | 186,144600 ms        | 186,144400 ms       Binært søk 2540,50 ganger raskere. Med sortering: Lineært søk 366,35 ganger raskere.
1000000      | 701558       | 208124       | Array        | 0,910700             | 0,000300 ms          | 169,513900 ms        | 169,513600 ms       Binært søk 3035,67 ganger raskere. Med sortering: Lineært søk 186,14 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,479700             | 0,000200 ms          | 158,427800 ms        | 158,427600 ms       Binært søk 7398,50 ganger raskere. Med sortering: Lineært søk 107,07 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,213300             | 0,000200 ms          | 188,826800 ms        | 188,826600 ms       Binært søk 6066,50 ganger raskere. Med sortering: Lineært søk 155,63 ganger raskere.
1000000      | Not found    | Not found    | Array        | 1,348600             | 0,000300 ms          | 172,571300 ms        | 172,571000 ms       Binært søk 4495,33 ganger raskere. Med sortering: Lineært søk 127,96 ganger raskere.
10000000     | 6591006      | 3997938      | Array        | 8,158800             | 0,001200 ms          | 1801,462400 ms       | 1801,461200 ms      Binært søk 6799,00 ganger raskere. Med sortering: Lineært søk 220,80 ganger raskere.
10000000     | 7958807      | 8299475      | Array        | 10,009000            | 0,000900 ms          | 1852,914100 ms       | 1852,913200 ms      Binært søk 11121,11 ganger raskere. Med sortering: Lineært søk 185,12 ganger raskere.
10000000     | 2883648      | 6900658      | Array        | 3,571100             | 0,002000 ms          | 1851,557600 ms       | 1851,555600 ms      Binært søk 1785,55 ganger raskere. Med sortering: Lineært søk 518,48 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,219800            | 0,000600 ms          | 1801,693800 ms       | 1801,693200 ms      Binært søk 22033,00 ganger raskere. Med sortering: Lineært søk 136,29 ganger raskere.
10000000     | Not found    | Not found    | Array        | 12,311600            | 0,000600 ms          | 1840,004200 ms       | 1840,003600 ms      Binært søk 20519,33 ganger raskere. Med sortering: Lineært søk 149,45 ganger raskere.
10000000     | Not found    | Not found    | Array        | 13,299000            | 0,000500 ms          | 1838,901400 ms       | 1838,900900 ms      Binært søk 26598,00 ganger raskere. Med sortering: Lineært søk 138,27 ganger raskere.
1000         | 529          | 780          | Array        | 0,043400             | 0,044400 ms          | 0,276600 ms          | 0,232200 ms         Lineært søk 1,02 ganger raskere. Med sortering: Lineært søk 6,37 ganger raskere.
1000         | 796          | 549          | Array        | 0,001100             | 0,000100 ms          | 0,108300 ms          | 0,108200 ms         Binært søk 11,00 ganger raskere. Med sortering: Lineært søk 98,45 ganger raskere.
